m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20
-0.976,-0.9728,-0.9664,0.9744,0.976,0.9816,-0.968,0.9696,-0.9792,-0.9624,-0.9648,0.9768,-0.9672,-0.9744,0.9688,0.972,-0.4712,-0.968,0.972,-0.9584
-0.9776,-0.976,-0.964,0.9704,0.9728,0.9768,-0.9736,0.96,-0.9808,-0.972,-0.972,0.9696,-0.9656,-0.9816,0.9592,0.9736,-0.4784,-0.9672,0.9648,-0.9688
-0.976,-0.984,-0.9776,0.964,0.9824,0.9672,-0.9608,0.9608,-0.9768,-0.9712,-0.9656,0.9632,-0.9528,-0.984,0.9696,0.9696,-0.4648,-0.9744,0.9672,-0.9696
-0.9824,-0.98,-0.9688,0.9648,0.98,0.9656,-0.9616,0.9656,-0.9736,-0.9672,-0.9592,0.9704,-0.964,-0.9776,0.9744,0.968,-0.4752,-0.9752,0.9688,-0.968
-0.9792,-0.976,-0.9656,0.9768,0.98,0.968,-0.9544,0.9664,-0.9688,-0.972,-0.956,0.9672,-0.964,-0.9728,0.9696,0.9744,-0.4872,-0.9688,0.9664,-0.9656
-0.9752,-0.9752,-0.9608,0.9792,0.9768,0.9648,-0.9568,0.956,-0.9632,-0.9776,-0.9704,0.968,-0.9592,-0.964,0.9632,0.968,-0.4952,-0.976,0.9648,-0.9664
-0.9688,-0.9776,-0.9712,0.9664,0.9616,0.976,-0.972,0.968,-0.9632,-0.968,-0.9728,0.9656,-0.9624,-0.9592,0.9672,0.9592,-0.4928,-0.9544,0.968,-0.9728
-0.9704,-0.9704,-0.976,0.9728,0.9712,0.9712,-0.9648,0.9768,-0.9792,-0.952,-0.9776,0.972,-0.9616,-0.964,0.9664,0.9648,-0.5072,-0.9632,0.9656,-0.968
-0.9832,-0.968,-0.9672,0.9728,0.9784,0.9816,-0.96,0.972,-0.972,-0.9656,-0.9744,0.9728,-0.96,-0.972,0.9568,0.9728,-0.5072,-0.9672,0.968,-0.9808
-0.976,-0.9584,-0.9648,0.9624,0.9824,0.9824,-0.9592,0.9744,-0.9688,-0.9624,-0.9672,0.9776,-0.9608,-0.9816,0.964,0.9704,-0.5008,-0.9712,0.9656,-0.9712
-0.9768,-0.9544,-0.96,0.972,0.9856,0.9784,-0.9672,0.9712,-0.9704,-0.9624,-0.9648,0.972,-0.96,-0.9704,0.968,0.972,-0.5104,-0.9792,0.9696,-0.972
-0.9712,-0.9512,-0.9696,0.9624,0.9768,0.9776,-0.9632,0.9704,-0.9808,-0.9648,-0.9608,0.9656,-0.9544,-0.968,0.9688,0.9744,-0.5048,-0.972,0.972,-0.964
-0.9696,-0.9608,-0.98,0.952,0.972,0.9744,-0.9688,0.9696,-0.976,-0.968,-0.968,0.9728,-0.9552,-0.9664,0.9672,0.976,-0.504,-0.9768,0.9664,-0.9568
-0.9728,-0.952,-0.976,0.9616,0.9688,0.9624,-0.9664,0.9688,-0.9808,-0.9736,-0.9696,0.9736,-0.96,-0.9712,0.9696,0.9728,-0.4928,-0.9728,0.9688,-0.9536
-0.972,-0.9584,-0.9784,0.9608,0.972,0.96,-0.972,0.9592,-0.9792,-0.9768,-0.968,0.9728,-0.9768,-0.9752,0.9728,0.9656,-0.5032,-0.968,0.9512,-0.9504
-0.9688,-0.964,-0.98,0.9704,0.9696,0.9712,-0.9688,0.9616,-0.9752,-0.9768,-0.9784,0.9744,-0.972,-0.972,0.9712,0.9584,-0.5072,-0.9648,0.9544,-0.9672
-0.9712,-0.9656,-0.9768,0.9712,0.9664,0.9744,-0.9624,0.9624,-0.98,-0.9784,-0.9776,0.9608,-0.9688,-0.9632,0.9752,0.9744,-0.5056,-0.9688,0.972,-0.9624
-0.9696,-0.9616,-0.9808,0.9776,0.9728,0.9784,-0.9552,0.9736,-0.9848,-0.9832,-0.9792,0.9664,-0.9656,-0.9616,0.9632,0.98,-0.5176,-0.9712,0.9728,-0.9632
-0.976,-0.9744,-0.9792,0.9752,0.9808,0.9744,-0.968,0.9704,-0.9784,-0.9784,-0.9848,0.9744,-0.9688,-0.9712,0.9728,0.972,-0.5232,-0.9616,0.9712,-0.9648
-0.9792,-0.9648,-0.98,0.9744,0.9768,0.9736,-0.96,0.968,-0.9776,-0.976,-0.984,0.9728,-0.9664,-0.968,0.9656,0.968,-0.5152,-0.9568,0.9656,-0.9744
-0.9816,-0.9744,-0.9768,0.9752,0.9832,0.972,-0.9744,0.9696,-0.9744,-0.9736,-0.976,0.972,-0.9752,-0.9648,0.9744,0.9688,-0.5136,-0.9616,0.96,-0.9672
-0.9744,-0.9688,-0.9672,0.9768,0.9768,0.9728,-0.9744,0.9736,-0.9776,-0.9768,-0.9792,0.9728,-0.9744,-0.972,0.968,0.9624,-0.5256,-0.9656,0.9616,-0.9736
-0.964,-0.9632,-0.9736,0.9816,0.9672,0.972,-0.96,0.9728,-0.9728,-0.9712,-0.9776,0.976,-0.9808,-0.9712,0.9672,0.96,-0.528,-0.9656,0.9504,-0.9744
-0.9704,-0.9696,-0.9704,0.9832,0.9736,0.9768,-0.964,0.9744,-0.98,-0.9712,-0.9784,0.9696,-0.976,-0.9808,0.9728,0.9648,-0.516,-0.9688,0.9608,-0.972
-0.9664,-0.9648,-0.9704,0.9816,0.9584,0.9752,-0.964,0.98,-0.98,-0.9552,-0.984,0.9712,-0.9736,-0.9704,0.9736,0.9736,-0.5136,-0.9656,0.9664,-0.9688
-0.964,-0.9736,-0.968,0.9736,0.9632,0.9776,-0.968,0.9744,-0.9832,-0.9592,-0.9816,0.976,-0.9632,-0.9744,0.9736,0.968,-0.5056,-0.9648,0.9712,-0.9616
-0.972,-0.9616,-0.9688,0.9648,0.9672,0.972,-0.968,0.976,-0.9816,-0.9648,-0.9864,0.9728,-0.968,-0.9752,0.972,0.9744,-0.5,-0.972,0.9696,-0.9664
-0.9704,-0.968,-0.968,0.964,0.9608,0.9696,-0.968,0.9752,-0.9784,-0.9744,-0.9792,0.9728,-0.972,-0.9704,0.9688,0.9816,-0.4952,-0.9816,0.9632,-0.96
-0.9728,-0.972,-0.9624,0.9704,0.9664,0.9704,-0.9608,0.9768,-0.972,-0.98,-0.9768,0.9664,-0.9752,-0.9664,0.9752,0.9712,-0.5184,-0.9632,0.96,-0.9672
-0.9696,-0.9632,-0.9512,0.968,0.9768,0.972,-0.9552,0.9656,-0.9704,-0.972,-0.9712,0.9696,-0.9728,-0.9632,0.9688,0.9736,-0.5168,-0.9592,0.9552,-0.9656
-0.9744,-0.9592,-0.9544,0.972,0.9752,0.9728,-0.9616,0.9728,-0.9648,-0.9824,-0.9728,0.9728,-0.972,-0.9576,0.9632,0.972,-0.5176,-0.9592,0.9608,-0.9704
-0.9792,-0.9736,-0.9536,0.972,0.972,0.972,-0.9664,0.9664,-0.9632,-0.9832,-0.9752,0.972,-0.9712,-0.9616,0.964,0.9696,-0.5136,-0.9552,0.9664,-0.972
-0.9672,-0.9712,-0.952,0.9672,0.9744,0.9744,-0.968,0.9624,-0.9592,-0.9704,-0.9672,0.9776,-0.976,-0.9672,0.9616,0.9792,-0.5008,-0.9576,0.9744,-0.9696
-0.9568,-0.9712,-0.9528,0.9624,0.9736,0.9776,-0.9744,0.9728,-0.9648,-0.9688,-0.9784,0.9768,-0.9744,-0.964,0.9688,0.9856,-0.5,-0.9584,0.972,-0.9736
-0.9624,-0.9704,-0.96,0.9616,0.9608,0.972,-0.9824,0.976,-0.9744,-0.9704,-0.9776,0.9688,-0.9632,-0.9664,0.964,0.9776,-0.516,-0.968,0.9728,-0.9648
-0.9616,-0.9704,-0.9584,0.9704,0.9608,0.9744,-0.9808,0.9736,-0.9744,-0.9696,-0.9688,0.972,-0.9576,-0.972,0.9688,0.9776,-0.5056,-0.9696,0.9696,-0.9696
-0.9624,-0.9696,-0.9752,0.9608,0.9664,0.9816,-0.9752,0.9744,-0.9752,-0.9752,-0.98,0.968,-0.9664,-0.9744,0.9736,0.9832,-0.4976,-0.9848,0.9728,-0.9568
-0.9656,-0.964,-0.9704,0.968,0.9656,0.9704,-0.9688,0.9632,-0.9808,-0.9776,-0.9792,0.9632,-0.964,-0.976,0.9672,0.976,-0.5064,-0.9832,0.9792,-0.9768
-0.9608,-0.9592,-0.9624,0.956,0.9632,0.9824,-0.964,0.9688,-0.9696,-0.9744,-0.9792,0.9656,-0.9688,-0.9752,0.9712,0.9744,-0.5112,-0.9792,0.9736,-0.9736
-0.9576,-0.9624,-0.9616,0.9736,0.968,0.9736,-0.9784,0.9768,-0.9648,-0.9736,-0.9744,0.9696,-0.9744,-0.976,0.972,0.9704,-0.5152,-0.9792,0.9664,-0.964
-0.9704,-0.968,-0.964,0.9712,0.976,0.972,-0.9824,0.9656,-0.9664,-0.9744,-0.9688,0.9696,-0.972,-0.9744,0.9712,0.9752,-0.4968,-0.968,0.9744,-0.968
-0.964,-0.9704,-0.9648,0.976,0.972,0.976,-0.9776,0.9688,-0.9656,-0.9776,-0.9656,0.9656,-0.9672,-0.9728,0.9656,0.9656,-0.496,-0.9752,0.9712,-0.9592
-0.96,-0.9656,-0.9632,0.968,0.9744,0.9808,-0.9672,0.9672,-0.9672,-0.9808,-0.972,0.9648,-0.9728,-0.968,0.9704,0.9744,-0.4936,-0.9792,0.9744,-0.9648
-0.9632,-0.9648,-0.972,0.9696,0.9736,0.984,-0.9688,0.9704,-0.9664,-0.9768,-0.9656,0.96,-0.968,-0.9752,0.9688,0.9744,-0.5152,-0.9768,0.9736,-0.9664
-0.9632,-0.9704,-0.9752,0.9712,0.9816,0.9808,-0.9632,0.9664,-0.9648,-0.976,-0.9632,0.9712,-0.9712,-0.9752,0.9816,0.968,-0.5016,-0.9752,0.9792,-0.9624
-0.9712,-0.976,-0.972,0.9744,0.972,0.9776,-0.9696,0.9656,-0.9664,-0.9744,-0.972,0.9688,-0.9712,-0.972,0.9784,0.9768,-0.476,-0.9632,0.9752,-0.96
-0.9696,-0.9824,-0.9792,0.9752,0.9776,0.968,-0.9664,0.9744,-0.9584,-0.9752,-0.9816,0.9592,-0.968,-0.9736,0.98,0.98,-0.472,-0.972,0.9768,-0.964
-0.9768,-0.9712,-0.9744,0.9744,0.9816,0.9712,-0.9752,0.9584,-0.9688,-0.9776,-0.9776,0.968,-0.9664,-0.9656,0.9736,0.976,-0.4688,-0.9768,0.9632,-0.9608
-0.9744,-0.964,-0.972,0.9616,0.9768,0.9736,-0.9776,0.9648,-0.9624,-0.976,-0.98,0.9728,-0.9696,-0.9688,0.9648,0.9696,-0.4896,-0.9728,0.9696,-0.9696
-0.9784,-0.9704,-0.9784,0.9624,0.9792,0.976,-0.9848,0.9576,-0.9688,-0.9728,-0.9728,0.9656,-0.9632,-0.9696,0.964,0.9648,-0.4944,-0.9776,0.9768,-0.9616
-0.9728,-0.9728,-0.9728,0.9664,0.9792,0.9776,-0.9776,0.9728,-0.9712,-0.968,-0.9768,0.9672,-0.9664,-0.9752,0.9704,0.9696,-0.5064,-0.9736,0.9752,-0.9664
-0.98,-0.9704,-0.9736,0.9728,0.9736,0.976,-0.9816,0.968,-0.9704,-0.9736,-0.972,0.9664,-0.9712,-0.9712,0.9608,0.9704,-0.5032,-0.964,0.98,-0.9688
-0.9808,-0.9704,-0.9704,0.9648,0.9728,0.9752,-0.9808,0.9624,-0.9736,-0.9648,-0.9656,0.964,-0.9736,-0.972,0.9608,0.968,-0.512,-0.9736,0.976,-0.9736
-0.9776,-0.9768,-0.9816,0.9616,0.9792,0.9664,-0.98,0.9608,-0.964,-0.9616,-0.9648,0.9672,-0.9744,-0.9704,0.9616,0.9712,-0.5008,-0.9712,0.9648,-0.972
-0.9792,-0.9808,-0.9752,0.9552,0.9616,0.9688,-0.9696,0.976,-0.9648,-0.9592,-0.9664,0.9632,-0.9736,-0.9696,0.9704,0.9704,-0.5,-0.9744,0.9536,-0.9688
-0.9824,-0.984,-0.984,0.96,0.9552,0.964,-0.9656,0.9776,-0.964,-0.9672,-0.9664,0.9608,-0.9816,-0.9728,0.9704,0.9688,-0.4992,-0.968,0.9568,-0.9768
-0.9768,-0.98,-0.9856,0.96,0.9608,0.9672,-0.9728,0.9728,-0.9744,-0.972,-0.9728,0.9656,-0.98,-0.976,0.9696,0.9712,-0.4992,-0.96,0.9624,-0.9784
-0.976,-0.9824,-0.9768,0.9696,0.9704,0.9704,-0.9648,0.968,-0.9768,-0.9696,-0.976,0.972,-0.9768,-0.9736,0.9624,0.972,-0.4976,-0.9704,0.9696,-0.9824
-0.98,-0.9728,-0.9672,0.9728,0.9616,0.9744,-0.9736,0.9712,-0.9704,-0.9672,-0.9808,0.9768,-0.9784,-0.9752,0.9616,0.9688,-0.4976,-0.9728,0.9696,-0.9784
-0.9824,-0.9688,-0.968,0.9696,0.9632,0.9752,-0.9648,0.9688,-0.9824,-0.9608,-0.9824,0.9752,-0.968,-0.9736,0.9616,0.9784,-0.5032,-0.964,0.972,-0.968
-0.9776,-0.968,-0.9672,0.9768,0.9704,0.972,-0.9672,0.9696,-0.9736,-0.96,-0.984,0.9816,-0.9608,-0.972,0.9696,0.9776,-0.504,-0.9696,0.9608,-0.9768
-0.972,-0.9832,-0.9672,0.9784,0.9656,0.968,-0.972,0.9776,-0.9744,-0.9584,-0.9728,0.9728,-0.9696,-0.9608,0.9696,0.98,-0.4832,-0.9648,0.9672,-0.9784
-0.9712,-0.9848,-0.9584,0.9656,0.9576,0.9712,-0.9784,0.9672,-0.9776,-0.964,-0.9752,0.9712,-0.9696,-0.972,0.9736,0.9864,-0.4872,-0.968,0.9752,-0.9704
-0.9664,-0.976,-0.9592,0.9624,0.9576,0.9688,-0.9752,0.9664,-0.9792,-0.9704,-0.964,0.9704,-0.9768,-0.9784,0.9712,0.9824,-0.5032,-0.9696,0.9728,-0.9704
-0.956,-0.9736,-0.9656,0.9624,0.9648,0.968,-0.9656,0.9808,-0.9776,-0.9632,-0.9592,0.9584,-0.9736,-0.9776,0.9816,0.9784,-0.5,-0.9664,0.9688,-0.976
-0.964,-0.9664,-0.984,0.9736,0.956,0.968,-0.9648,0.972,-0.972,-0.9752,-0.9592,0.9664,-0.9704,-0.9736,0.9776,0.9744,-0.4944,-0.9744,0.9728,-0.9712
-0.9664,-0.9664,-0.9832,0.9752,0.9584,0.9704,-0.9664,0.9736,-0.9616,-0.9624,-0.9688,0.9736,-0.968,-0.9736,0.9648,0.9768,-0.4736,-0.9736,0.9776,-0.9768
-0.9736,-0.9616,-0.9792,0.976,0.9624,0.9736,-0.9688,0.9744,-0.9656,-0.9632,-0.9736,0.9792,-0.972,-0.9712,0.9568,0.9712,-0.4896,-0.9696,0.976,-0.9768
-0.9704,-0.9728,-0.9712,0.9744,0.9664,0.972,-0.968,0.9752,-0.9712,-0.9728,-0.976,0.9824,-0.972,-0.972,0.9632,0.9648,-0.488,-0.96,0.9704,-0.9728
-0.972,-0.9648,-0.9664,0.9752,0.9656,0.9576,-0.9632,0.9704,-0.9664,-0.9768,-0.98,0.9776,-0.9656,-0.964,0.9784,0.96,-0.4912,-0.9496,0.9792,-0.9784
-0.972,-0.9696,-0.9736,0.9688,0.964,0.964,-0.9688,0.9544,-0.972,-0.9808,-0.9704,0.972,-0.9576,-0.9728,0.9648,0.9624,-0.4896,-0.952,0.972,-0.9696
-0.9712,-0.976,-0.9784,0.9664,0.9592,0.9648,-0.9688,0.9608,-0.9656,-0.976,-0.9672,0.968,-0.9712,-0.9696,0.9616,0.9616,-0.4872,-0.9536,0.9792,-0.9704
-0.9696,-0.9728,-0.9784,0.9632,0.9648,0.9688,-0.9608,0.9576,-0.9656,-0.972,-0.9696,0.968,-0.972,-0.9656,0.9608,0.9616,-0.4984,-0.9584,0.976,-0.9704
-0.9728,-0.968,-0.9656,0.9608,0.9672,0.9672,-0.9608,0.9656,-0.9632,-0.976,-0.9632,0.9792,-0.9704,-0.96,0.9568,0.9696,-0.4928,-0.9576,0.968,-0.9744
-0.9744,-0.972,-0.9672,0.9648,0.9664,0.972,-0.96,0.964,-0.9704,-0.9744,-0.9704,0.9736,-0.9688,-0.9568,0.96,0.9776,-0.4976,-0.9624,0.956,-0.9752
-0.9632,-0.9688,-0.9696,0.9648,0.9648,0.9752,-0.9712,0.9672,-0.968,-0.9696,-0.9752,0.98,-0.9648,-0.964,0.9656,0.984,-0.4936,-0.964,0.9672,-0.9752
-0.9696,-0.96,-0.9656,0.9704,0.9568,0.9776,-0.9728,0.9736,-0.964,-0.968,-0.976,0.9696,-0.9648,-0.9696,0.9648,0.9776,-0.496,-0.9632,0.9696,-0.972
-0.9608,-0.9608,-0.968,0.9656,0.9624,0.9664,-0.976,0.972,-0.9736,-0.9728,-0.964,0.976,-0.9712,-0.964,0.9592,0.9648,-0.496,-0.9736,0.9696,-0.9792
-0.9664,-0.9432,-0.9728,0.9624,0.9744,0.9712,-0.9752,0.9784,-0.9672,-0.9768,-0.964,0.9744,-0.9632,-0.9752,0.968,0.968,-0.4712,-0.9784,0.96,-0.9704
-0.9712,-0.9344,-0.9624,0.9616,0.9752,0.9688,-0.984,0.9776,-0.9704,-0.9768,-0.9656,0.972,-0.9688,-0.9696,0.9664,0.9688,-0.4784,-0.972,0.9616,-0.9688
-0.9768,-0.9496,-0.9696,0.9648,0.976,0.9592,-0.9736,0.9696,-0.972,-0.9736,-0.9656,0.9728,-0.9608,-0.9688,0.968,0.9688,-0.4944,-0.968,0.9648,-0.9728
-0.9792,-0.964,-0.9728,0.96,0.9712,0.9672,-0.9768,0.968,-0.9728,-0.9744,-0.9672,0.9712,-0.9656,-0.9688,0.968,0.9728,-0.5056,-0.964,0.9688,-0.9752
-0.9776,-0.9688,-0.9696,0.9728,0.9728,0.9616,-0.9728,0.9704,-0.9696,-0.9808,-0.9696,0.9688,-0.9784,-0.9696,0.96,0.968,-0.5048,-0.9704,0.964,-0.9712
-0.9784,-0.9568,-0.9728,0.964,0.972,0.9608,-0.96,0.9768,-0.9784,-0.9792,-0.9728,0.9672,-0.9728,-0.9728,0.956,0.976,-0.5016,-0.9736,0.9728,-0.9776
-0.9768,-0.9576,-0.9688,0.964,0.9752,0.9648,-0.9616,0.976,-0.9672,-0.9736,-0.9704,0.9752,-0.9728,-0.9776,0.952,0.9704,-0.5104,-0.9776,0.9728,-0.9792
-0.9776,-0.9608,-0.9584,0.9608,0.9744,0.9656,-0.9656,0.9688,-0.9664,-0.9728,-0.9648,0.9688,-0.9616,-0.9704,0.9592,0.9664,-0.4992,-0.9744,0.9704,-0.9784
-0.9736,-0.9656,-0.9536,0.9528,0.972,0.9696,-0.9704,0.9704,-0.9688,-0.9648,-0.9664,0.9664,-0.9688,-0.9776,0.968,0.9672,-0.5112,-0.9752,0.9648,-0.9728
-0.9784,-0.9648,-0.9568,0.9504,0.968,0.9792,-0.9728,0.9696,-0.9712,-0.9536,-0.972,0.9616,-0.9688,-0.9744,0.9664,0.968,-0.5024,-0.9736,0.9664,-0.9696
-0.9768,-0.9704,-0.9576,0.9672,0.9712,0.9752,-0.9664,0.952,-0.9648,-0.9656,-0.9792,0.9632,-0.968,-0.9552,0.976,0.976,-0.5,-0.98,0.9696,-0.976
-0.9776,-0.9664,-0.9624,0.9712,0.9752,0.9736,-0.9688,0.9584,-0.9736,-0.972,-0.9808,0.9792,-0.9736,-0.9656,0.9704,0.9624,-0.496,-0.9672,0.9728,-0.9768
-0.9712,-0.9704,-0.9584,0.9704,0.9792,0.9672,-0.9672,0.9688,-0.9608,-0.9688,-0.968,0.9648,-0.9736,-0.964,0.9752,0.9744,-0.5,-0.972,0.9752,-0.976
-0.9688,-0.9688,-0.9632,0.9728,0.9776,0.9672,-0.9728,0.9672,-0.9664,-0.9784,-0.9648,0.9536,-0.9624,-0.9632,0.972,0.9616,-0.4936,-0.9752,0.9792,-0.9704
-0.9776,-0.9704,-0.96,0.9776,0.9712,0.9728,-0.9616,0.9656,-0.9624,-0.9688,-0.9648,0.9624,-0.9728,-0.972,0.9776,0.9624,-0.5104,-0.964,0.9784,-0.9664
-0.9712,-0.9712,-0.9616,0.9736,0.9616,0.9672,-0.9576,0.9656,-0.9704,-0.9616,-0.9736,0.9624,-0.9744,-0.964,0.9672,0.9608,-0.4992,-0.9696,0.9744,-0.9704
-0.9656,-0.9816,-0.9696,0.9696,0.9664,0.9672,-0.9584,0.964,-0.9624,-0.956,-0.9744,0.9536,-0.964,-0.9648,0.9624,0.9608,-0.5008,-0.9624,0.9712,-0.9704
-0.9712,-0.9736,-0.9656,0.9744,0.9712,0.9672,-0.964,0.9728,-0.976,-0.9648,-0.976,0.9552,-0.9656,-0.964,0.9608,0.9576,-0.5032,-0.9624,0.9704,-0.9712
-0.9728,-0.9752,-0.9656,0.9776,0.972,0.972,-0.9552,0.9664,-0.9808,-0.9688,-0.9688,0.9536,-0.9672,-0.9632,0.9624,0.96,-0.4936,-0.9704,0.968,-0.9664
-0.9688,-0.9728,-0.9816,0.9736,0.9712,0.972,-0.9608,0.9728,-0.9752,-0.9536,-0.9736,0.9568,-0.9608,-0.9624,0.968,0.9608,-0.5008,-0.9608,0.9696,-0.9704
-0.972,-0.9808,-0.9784,0.9704,0.9728,0.9696,-0.9648,0.9816,-0.9776,-0.9536,-0.9768,0.9592,-0.9608,-0.968,0.9656,0.9592,-0.4976,-0.9544,0.9704,-0.964
-0.976,-0.9752,-0.9776,0.9672,0.968,0.9736,-0.9656,0.9768,-0.9784,-0.9576,-0.976,0.96,-0.964,-0.96,0.9752,0.9648,-0.492,-0.9456,0.9632,-0.964
-0.9776,-0.9824,-0.9728,0.9616,0.972,0.9696,-0.9616,0.9696,-0.9744,-0.9624,-0.9784,0.964,-0.9688,-0.968,0.9768,0.9664,-0.4768,-0.9544,0.9704,-0.9584
-0.9672,-0.9776,-0.9688,0.9752,0.9728,0.9736,-0.9536,0.984,-0.9696,-0.9592,-0.9712,0.9672,-0.9608,-0.9712,0.9728,0.9616,-0.4768,-0.9512,0.964,-0.9672
-0.9624,-0.968,-0.9688,0.9752,0.964,0.9696,-0.964,0.9744,-0.956,-0.9624,-0.9808,0.976,-0.9632,-0.972,0.9632,0.9736,-0.4776,-0.9496,0.9696,-0.9712
-0.9624,-0.9632,-0.9768,0.98,0.9616,0.9624,-0.968,0.9728,-0.96,-0.9616,-0.9832,0.9816,-0.9632,-0.9712,0.972,0.9752,-0.488,-0.9392,0.9704,-0.9664
-0.9616,-0.9648,-0.9776,0.972,0.9616,0.9624,-0.9768,0.9696,-0.9584,-0.9712,-0.9752,0.9832,-0.9664,-0.968,0.9768,0.9816,-0.5008,-0.94,0.9784,-0.9632
-0.9656,-0.9656,-0.9736,0.9672,0.96,0.9512,-0.9752,0.9632,-0.9512,-0.9696,-0.9688,0.9832,-0.9584,-0.968,0.98,0.976,-0.4848,-0.9528,0.9792,-0.9664
-0.9616,-0.9624,-0.9632,0.9864,0.9704,0.952,-0.9816,0.96,-0.9624,-0.9584,-0.9688,0.9752,-0.9568,-0.9704,0.9736,0.9672,-0.4808,-0.96,0.9776,-0.9616
-0.9632,-0.9608,-0.9664,0.9808,0.9648,0.948,-0.9792,0.9496,-0.9592,-0.9688,-0.9688,0.9744,-0.9624,-0.9768,0.9696,0.968,-0.488,-0.9632,0.972,-0.9568
-0.9688,-0.9616,-0.9672,0.9792,0.976,0.9512,-0.9752,0.9616,-0.9648,-0.9712,-0.968,0.9744,-0.9552,-0.972,0.9608,0.9744,-0.488,-0.964,0.9648,-0.964
-0.968,-0.9648,-0.9672,0.9624,0.9744,0.9616,-0.9768,0.9592,-0.976,-0.9664,-0.9656,0.9696,-0.9528,-0.9696,0.9568,0.9688,-0.4856,-0.9608,0.9656,-0.9672
-0.9648,-0.9672,-0.9664,0.968,0.9808,0.9656,-0.972,0.9592,-0.9808,-0.9648,-0.9592,0.9688,-0.9576,-0.9736,0.9536,0.968,-0.488,-0.952,0.9696,-0.9616
-0.9664,-0.9704,-0.9704,0.9616,0.9752,0.964,-0.9728,0.9656,-0.9792,-0.9568,-0.9584,0.9744,-0.9648,-0.9816,0.96,0.972,-0.4976,-0.9488,0.9664,-0.9464
-0.9648,-0.9696,-0.9752,0.9712,0.9728,0.9704,-0.9824,0.9696,-0.9696,-0.956,-0.9736,0.968,-0.9744,-0.9808,0.9624,0.972,-0.4968,-0.9472,0.9616,-0.9536
-0.964,-0.9632,-0.98,0.9744,0.9864,0.9696,-0.9768,0.9792,-0.9664,-0.9584,-0.9736,0.972,-0.9768,-0.9704,0.9696,0.9752,-0.496,-0.9384,0.9696,-0.9568
-0.9648,-0.9712,-0.9808,0.9664,0.9792,0.9624,-0.9808,0.9768,-0.9664,-0.9712,-0.9672,0.9744,-0.976,-0.9696,0.9744,0.968,-0.496,-0.9432,0.964,-0.9656
-0.9608,-0.9584,-0.9784,0.9696,0.968,0.968,-0.9808,0.976,-0.9688,-0.9752,-0.9648,0.9656,-0.9704,-0.9608,0.972,0.9744,-0.5104,-0.9464,0.9584,-0.9576
-0.964,-0.9584,-0.9728,0.9688,0.9688,0.9712,-0.9744,0.9768,-0.9744,-0.9808,-0.964,0.9744,-0.9728,-0.964,0.9816,0.976,-0.504,-0.9512,0.9704,-0.9592
-0.9736,-0.9528,-0.9752,0.9688,0.9712,0.98,-0.9608,0.9712,-0.9736,-0.9816,-0.9728,0.964,-0.9608,-0.9712,0.9848,0.9712,-0.5256,-0.952,0.972,-0.952
-0.984,-0.9576,-0.964,0.9656,0.9696,0.968,-0.9624,0.9632,-0.9712,-0.9744,-0.9816,0.9688,-0.9648,-0.9744,0.976,0.9688,-0.5152,-0.96,0.9712,-0.948
-0.976,-0.9464,-0.9672,0.9648,0.9696,0.9736,-0.9712,0.9616,-0.9768,-0.9664,-0.9776,0.968,-0.9568,-0.9728,0.964,0.9648,-0.5088,-0.9696,0.968,-0.9472
-0.9728,-0.9392,-0.9688,0.9536,0.9688,0.9696,-0.9656,0.9704,-0.9736,-0.9688,-0.98,0.9528,-0.9648,-0.9784,0.968,0.9664,-0.5072,-0.9704,0.9752,-0.956
-0.9712,-0.9432,-0.9688,0.9704,0.968,0.9768,-0.9696,0.9704,-0.972,-0.9712,-0.9752,0.9552,-0.968,-0.9824,0.9784,0.9648,-0.4904,-0.9792,0.9632,-0.9552
-0.9672,-0.9552,-0.9768,0.9712,0.972,0.9792,-0.9672,0.9712,-0.9592,-0.9736,-0.9656,0.9672,-0.972,-0.9744,0.9744,0.9712,-0.5016,-0.9808,0.9728,-0.9536
-0.9768,-0.9552,-0.9696,0.9696,0.964,0.9736,-0.976,0.9768,-0.9592,-0.9824,-0.9656,0.9688,-0.972,-0.9776,0.9792,0.9752,-0.508,-0.9784,0.9736,-0.9568
-0.9776,-0.9648,-0.9616,0.972,0.9608,0.976,-0.9776,0.9736,-0.9704,-0.976,-0.9672,0.9688,-0.9632,-0.972,0.98,0.9768,-0.5128,-0.9784,0.976,-0.9496
-0.9776,-0.9696,-0.9672,0.9736,0.9704,0.9736,-0.9752,0.9816,-0.9704,-0.9752,-0.9736,0.968,-0.9768,-0.9672,0.9688,0.976,-0.5112,-0.9736,0.9752,-0.9552
-0.9752,-0.9736,-0.9704,0.9704,0.9568,0.9848,-0.9792,0.9824,-0.9656,-0.9736,-0.9776,0.9736,-0.9736,-0.972,0.9656,0.9792,-0.492,-0.9776,0.968,-0.9608
-0.976,-0.9728,-0.9624,0.9728,0.9512,0.976,-0.9728,0.9776,-0.9624,-0.9688,-0.98,0.9688,-0.972,-0.9704,0.972,0.968,-0.4888,-0.972,0.9704,-0.952
-0.9816,-0.9704,-0.968,0.9728,0.9632,0.9704,-0.9672,0.9736,-0.9504,-0.98,-0.968,0.968,-0.9768,-0.968,0.9616,0.9592,-0.504,-0.9752,0.972,-0.9448
